player,map,category,time,proof,date,tag
"Nugglei","The Orion Disaster","Skipless IGT","16","https://youtu.be/8N4Y8M-dZCA","March 2, 2023",""
"Nugglei","The Orion Disaster","Skipless EGT","16.017","https://youtu.be/8N4Y8M-dZCA","44987",""
"Gavin","Swamp","Skipless IGT","24.2","https://youtu.be/3vw2tXeB6hM/","March 3, 2023",""
"Arcie","The Orion Disaster","Skipless EGT","16.133","https://youtu.be/XVeIrWfeXDw","44988",""
"Nugglei","Dunes","Skipless IGT","32.5","https://youtu.be/on7NoM9Vygg","March 4, 2023",""
"King Matt","River of Ice","R6 Skipless","12.9","","March 4, 2023",""
"w3iland","River of Ice","R6 Skipless","12.9","https://www.youtube.com/watch?v=vk8sjF2kUVs","March 5, 2023",""
"Rube7tube","Ravine","Skipless IGT","15.6","https://www.youtube.com/watch?v=xQ6RABu31bs","March 6, 2023",""
"Skele","River of Ice","R6 Skipless","12.9","https://youtu.be/Y_7gnhDkrgo","March 6, 2023",""
"Elliott","River of Ice","R6 Skipless","12.9","https://www.youtube.com/watch?v=PvpT4RWLggY","March 6, 2023",""
"Mal","Night Terrors","Skipless IGT","18.9","https://youtu.be/Dqic2Xi43R0","44992",""
"Rube7tube","Night Terrors","Skipless IGT","18.9","https://www.youtube.com/watch?v=EUU04VpYvo8","March 7, 2023",""
"Rube7tube","River of Ice","Skipless IGT","12.8","https://streamable.com/gjlks2","March 8, 2023",""
"1caut","Clockwork Colosseum","Skipless IGT","22.5","https://streamable.com/d88r51","March 8, 2023",""
"Gavin","Clockwork Colosseum","Skipless IGT","22.5","https://youtu.be/eBvKJE4EPgQ","March 8, 2023",""
"Nugglei","Crystal Mine","Skipless IGT","24.3","https://youtu.be/jyYEY9iMZfo","March 9, 2023",""
"Mal","Ravine","Skipless IGT","15.6","https://www.youtube.com/watch?v=8nT6HqlGY8A","March 9, 2023",""
"Mal","Ravine","Skipless EGT","15.617","https://www.youtube.com/watch?v=8nT6HqlGY8A","44995",""
"qkr898","Swamp","Skipless IGT","24.2","https://www.youtube.com/watch?v=SEgLDP3HbcE","March 11, 2023",""
"Gavin","Laser Tag","R6 Skipless","22.9","https://youtu.be/Doq1Z7D9Zo4","March 11, 2023",""
"Mal","Mystic Alps","Skip IGT","27","https://cdn.discordapp.com/attachments/993347413442056192/1475266000470544566/Screenshot_225.png?ex=699cdc07&is=699b8a87&hm=b577dd8ee6a8655ea2b28cc7d2bbf140cc225d2a09989fa4752fb771d03c2c75&","44996",""
"Gavin","Cosmic Cliffside","R6 Skipless","15.4","https://youtu.be/O56EJCHjY8Y","March 12, 2023",""
"Gavin","Western Bluffs","R6 Skipless","18.4","https://youtu.be/qkkRP0UC37g","March 13, 2023",""
"Gavin","Skyscrapers","R6 Skip","22.6","https://youtu.be/JgMDmj4W7N4","March 13, 2023",""
"Nugglei","The Orion Disaster","R6 Skipless","16.1","https://youtu.be/W1JPfkCxoKw?si=zXR6w4nKFZ0sczRk","March 14, 2023",""
"Gavin","Fuyu Village","R15 Skipless","19.7","https://youtu.be/dNanP-WuKm4","March 17, 2023",""
"Nugglei","Winter Cove","R15 Skipless","17.7","https://youtu.be/sPgoctMFrDY?si=GYjRYkrRlghm-9Hf","March 18, 2023",""
"Gavin","Ravine","R15 Skipless","15.6","https://youtu.be/aZJEA0A3pkQ","March 18, 2023",""
"Gavin","Skyscrapers","R15 Skip","22.5","https://youtu.be/CDzmhzD60aA","March 18, 2023",""
"Gavin","Night Terrors","R15 Skipless","19","https://youtu.be/Z80q8gbi0Ps","March 20, 2023",""
"w3iland","Winter Cove","R15 Skipless","17.7","https://youtu.be/NewfHR4suNg","March 22, 2023",""
"1caut","Autumn Woodlands","Skip IGT","11.3","https://streamable.com/f2z4ct","March 23, 2023",""
"Imnmulyn","River of Ice","R6 Skipless","12.9","https://youtu.be/3Tvoh3q9cug","March 24, 2023",""
"Gavin","Cavern of Darkness","R6 Skipless","22.5","https://youtu.be/DHRZ43WeI-s","March 25, 2023",""
"Rube7tube","Jurassic Coast","R6 Skipless","16.4","","March 25, 2023",""
"Skele","Jurassic Coast","R6 Skipless","16.4","https://www.youtube.com/watch?v=40J-7wIjr_k","March 25, 2023",""
"Skele","The Emerald Isle","R6 Skipless","19.3","https://www.youtube.com/watch?v=x3FAnvnr_Ug","March 25, 2023",""
"Skele","Laser Tag","R6 Skipless","22.9","https://www.youtube.com/watch?v=nFAfaflHRIY","March 25, 2023",""
"Skele","Swamp","R6 Skipless","24.4","https://www.youtube.com/watch?v=O2rruN7XJjk","45010",""
"Gavin","Ravine","R6 Skipless","15.9","https://youtu.be/O6K58SsY_pk","March 25, 2023",""
"Skele","Ravine","Skipless IGT","15.6","https://www.youtube.com/watch?v=wQ65SS6VkGo","March 26, 2023",""
"Nugglei","Night Terrors","R15 Skipless","19","https://youtu.be/_0JeQiBp3OM","March 26, 2023",""
"Gavin","Jurassic Coast","R6 Skipless","16.4","https://youtu.be/g4lSR9CA7A0","March 26, 2023",""
"Rube7tube","The Emerald Isle","R6 Skipless","19.3","","March 26, 2023",""
"Skele","Ravine","Skipless EGT","15.617","https://www.youtube.com/watch?v=wQ65SS6VkGo","45011",""
"Gavin","Reflection","R6 Skipless","32","https://youtu.be/Nbkjqfo1dec","March 29, 2023",""
"Rube7tube","Floatroads","Skipless IGT","26.1","https://streamable.com/pmey8u","March 30, 2023",""
"Rube7tube","Autumn Woodlands","Skip IGT","11.3","https://streamable.com/bn9pb9","March 30, 2023",""
"Rube7tube","Snowy Slopes","Skipless IGT","35.9","https://streamable.com/pmey8u","March 30, 2023",""
"Skele","Reflection","R6 Skipless","32","https://www.youtube.com/watch?v=yhTo8wmN_gs","45016",""
"Gavin","Pastel Valley","R6 Skipless","25.4","https://youtu.be/40Q0wlnix3k","April 1, 2023",""
"Skele","Cavern of Darkness","R15 Skipless","22.5","https://www.youtube.com/watch?v=7mxm446PpGc","45017",""
"Skele","Heights","Skipless IGT","16.7","https://www.youtube.com/watch?v=_LSqFzwdqwY","April 2, 2023",""
"Skele","Heights","Skipless EGT","16.633","https://www.youtube.com/watch?v=_LSqFzwdqwY","April 2, 2023",""
"Nugglei","Jurassic Coast","R15 Skipless","16.3","https://youtu.be/YS25UEiEuAA?si=EQ1-YNiNg-HTaVv_","April 2, 2023",""
"Skele","Reflection","R15 Skipless","31.8","https://www.youtube.com/watch?v=SLzCAlvsGEw","April 2, 2023",""
"Skele","Cavern of Darkness","R6 Skipless","22.5","https://www.youtube.com/watch?v=uVMAdZPMA7I","April 2, 2023",""
"Nugglei","Pastel Valley","R6 Skipless","25.4","https://streamable.com/0fh7ic","April 2, 2023",""
"Skele","Dunes","R15 Skipless","32.7","https://www.youtube.com/watch?v=p8lXZpd0j9s","45018",""
"Skele","Heights","R6 Skipless","16.8","https://www.youtube.com/watch?v=NrshGGttz-0","45018",""
"Rube7tube","Shipwrecked","Skip IGT","19.2","https://cdn.discordapp.com/attachments/1081693816530153502/1092197147484622979/image.png?ex=69a6a81c&is=69a5569c&hm=d97d0bd333ddfbf7f3385e5c01d16b2fa982b45b9b8b438a30bb9444e2f38829&","April 2, 2023",""
"DM3","River of Ice","R6 Skipless","12.9","https://streamable.com/gwqy7i","April 3, 2023",""
"Nugglei","Mystical Gorge","R15 Skip","15.6","https://streamable.com/pv5g0p","April 4, 2023",""
"Mally","Heights","Glitch","3","https://cdn.discordapp.com/attachments/727239118396063806/1093515392422531113/heights.mp4?ex=68e1be52&is=68e06cd2&hm=14452ff9d00aa60537eb1f1ce97db6db7f441233c2bcaaf17ce80e0b7385695e&","April 6, 2023",""
"Vegeta","Honeycomb Run","Glitch","2.7","https://streamable.com/nt3cfl","April 6, 2023",""
"Vegeta","Ravine","Glitch","4.6","https://streamable.com/t7fuai","April 7, 2023",""
"Skele","Night Terrors","R15 Skip","17.5","https://www.youtube.com/watch?v=ykv3Z6MInYk","April 8, 2023",""
"Vegeta","Frosted Fortress","Glitch","17.9","https://streamable.com/ce39u8","April 8, 2023",""
"Vegeta","Legacy","Glitch","4.1","https://streamable.com/t3d86g","April 9, 2023",""
"Rube7tube","Cosmic Cliffside","Glitch","7.7","https://streamable.com/va4fnq","April 9, 2023",""
"Rube7tube","Frozen","Glitch","8.2","https://streamable.com/3mkbw8","April 10, 2023",""
"Vegeta","Crystal Mine","Glitch","4.2","https://streamable.com/ebgn96","April 10, 2023",""
"Rube7tube","Laser Tag","Glitch","4.6","https://streamable.com/3l1dtf","April 11, 2023",""
"Vegeta","Pastel Valley","Glitch","5.7","https://streamable.com/hfbbt1","April 11, 2023",""
"Mal","Snowy Slopes","Skipless IGT","35.9","https://youtu.be/gnHJ9K4gDZs","45028",""
"Nugglei","Night Terrors","R15 Skip","17.5","https://discord.com/channels/582916403691257876/999655699338510366/1096287539771482303","April 13, 2023",""
"Nugglei","Winter Cove","R6 Skipless","17.8","https://youtu.be/2QsHWu4kHmo?si=FG884BNddNH-MQr7","April 13, 2023",""
"Nugglei","Ancient Tomb","R6 Skipless","33.5","https://youtu.be/gH65-EkbUSs?si=WY1EA0tZZ2VmyA1V","April 13, 2023",""
"Nugglei","Crystal Mine","R6 Skip","23.9","https://streamable.com/xi1ijz","April 13, 2023",""
"Gavin","Winter Cove","R15 Skipless","17.7","https://youtu.be/27vC-t8GkP0","April 14, 2023",""
"Nugglei","Cosmic Cliffside","R6 Skipless","15.4","https://discord.com/channels/582916403691257876/999655731013894154/1096307285988487198","April 14, 2023",""
"1caut","Island Route","Glitch","30.8","https://discord.com/channels/582916403691257876/727239118396063806/1096537192026873947","April 14, 2023",""
"Gavin","The Realm Between","R15 Skipless","32.9","https://youtu.be/XJ1RfufZ-ng","April 14, 2023",""
"Gavin","Pastel Valley","Skipless IGT","25.2","https://youtu.be/M6dvki5oufQ","April 16, 2023",""
"Skele","Ravine","R15 Skipless","15.6","https://www.youtube.com/watch?v=YTuU_JFywUk","April 18, 2023",""
"Nugglei","Taiga","R6 Skipless","19.4","https://youtu.be/kkWHZFPwYZQ?si=D3rl6g6mJfkFR8TQ","April 18, 2023",""
"Skele","Night Terrors","R15 Skipless","19","https://www.youtube.com/watch?v=rdoCI2M5aZ4","April 20, 2023",""
"Skele","Night Terrors","Skipless IGT","19","https://www.youtube.com/watch?v=rdoCI2M5aZ4","45036",""
"Senna","River of Ice","R6 Skipless","12.9","https://www.youtube.com/watch?v=HE3W3ybysDo","April 21, 2023",""
"Rube7tube","Night Terrors","R15 Skipless","19","https://streamable.com/blab1g","April 24, 2023",""
"Gavin","Swamp","Skipless EGT","24.25","https://www.youtube.com/watch?v=3vw2tXeB6hM","April 24, 2023",""
"Mal","Floatroads","Skipless IGT","26.1","https://www.youtube.com/watch?v=nvRvqaVmhi8","April 26, 2023",""
"Mal","Floatroads","Skipless EGT","26.133","https://www.youtube.com/watch?v=nvRvqaVmhi8","April 26, 2023",""
"Mal","Clockwork Colosseum","Skipless IGT","22.5","https://www.youtube.com/watch?v=bAh1gXfMFYw","May 4, 2023",""
"Senna","Laser Tag","R6 Skipless","22.9","https://www.youtube.com/watch?v=Xa8SRlCWSnY","May 13, 2023",""
"Senna","The Emerald Isle","R6 Skipless","19.3","https://www.youtube.com/watch?v=v-SVnmr5nVM","May 13, 2023",""
"Nugglei","Acid Realm","R6 Skipless","37.8","https://youtu.be/c9VW8KyMZh0?si=pttprTTefg-FXk-5","May 14, 2023",""
"Nugglei","Dunes","R6 Skipless","32.7","https://youtu.be/Qrv5GN5H6-4?si=rRBrCqDGVYm2wvIV","May 15, 2023",""
"Imnmulyn","Ravine","Skipless IGT","15.6","https://youtu.be/mTjb_bhIViE","May 16, 2023",""
"Imnmulyn","Ravine","Skipless EGT","15.617","https://www.youtube.com/watch?v=mTjb_bhIViE","45063",""
"Rube7tube","Dragons Lair","Skip IGT","19.9","https://www.youtube.com/watch?v=FUYNhpq5V94","May 20, 2023",""
"Gavin","Cosmic Cliffside","R15 Skipless","15.3","https://youtu.be/0-J6sLCPnwA","May 20, 2023",""
"Gavin","Tropical Dash","R15 Skipless","29.4","https://youtu.be/tS8hlnnsr_I","May 20, 2023",""
"Rube7tube","Dragons Lair","Skip EGT","19.833","https://www.youtube.com/watch?v=FUYNhpq5V94","May 20, 2023",""
"Gavin","The Orion Disaster","Skipless IGT","16","https://youtu.be/s1x2NzScozc","May 21, 2023",""
"Gavin","Frosted Fortress","Skipless IGT","36","https://youtu.be/sJCo-nuFSNY","May 21, 2023",""
"Senna","Grassy Mountain","R15 Skipless","31.1","https://www.youtube.com/watch?v=DKMkHZOTWmI","May 21, 2023",""
"Gavin","The Orion Disaster","Skipless EGT","16.05","https://www.youtube.com/watch?v=s1x2NzScozc","May 22, 2023",""
"Apple","River of Ice","R6 Skipless","12.9","https://youtube.com/watch?v=YM2YEKV7_s4&feature=share","May 23, 2023",""
"Gavin","Tropical Islands","R6 Skipless","46.8","https://youtu.be/20MuaC0qmUc","May 25, 2023",""
"Senna","Ravine","Skipless IGT","15.6","https://www.youtube.com/watch?v=nW0RLdAI6ag","May 26, 2023",""
"Gavin","Cavern of Darkness","Skipless IGT","22.4","https://youtu.be/lWh3YrkUeYI","May 26, 2023",""
"Gavin","Cavern of Darkness","Skipless EGT","22.45","https://youtu.be/lWh3YrkUeYI","May 26, 2023",""
"Imnmulyn","Floatroads","Skipless IGT","26.1","https://cdn.discordapp.com/attachments/996872878106615909/1111889491049857024/VID_20230527123027.mp4?ex=68998048&is=68982ec8&hm=8c6652c28f97c9457571760112be220462e7932b59e6832bf3c4c209c8f79729&","May 27, 2023",""
"Gavin","Reflection","Skipless IGT","31.6","https://youtu.be/Y4SApWYhJl8","May 27, 2023",""
"Senna","Reflection","R15 Skipless","31.8","https://www.youtube.com/watch?v=Dw-BppgzV1c","May 27, 2023",""
"Arcie","Frozen","Skipless IGT","25.3","https://youtu.be/7WUhGk591G4","45073",""
"Arcie","Frozen","Skipless EGT","25.25","https://www.youtube.com/watch?v=7WUhGk591G4","45073",""
"Arcie","Dragons Lair","Skipless IGT","28.5","https://youtu.be/bimjbsZggRs","45073",""
"Arcie","Dragons Lair","Skipless EGT","28.467","https://youtu.be/bimjbsZggRs","45073",""
"Gavin","Grassy Mountain","Skipless IGT","31","https://youtu.be/M8SF2-WGHsU","May 27, 2023",""
"Gavin","Jurassic Coast","Skipless IGT","16.2","https://youtu.be/dnAInk1Zeqc","May 27, 2023",""
"Gavin","Grassy Mountain","Skipless EGT","31.017","https://www.youtube.com/watch?v=M8SF2-WGHsU","May 27, 2023",""
"Imnmulyn","Floatroads","Skipless EGT","26.117","https://discord.com/channels/582916403691257876/996872878106615909/1111889491561553970","May 27, 2023",""
"Senna","Ravine","Skipless EGT","15.633","https://www.youtube.com/watch?v=nW0RLdAI6ag","45073",""
"Vegeta","Floatroads","Skipless IGT","26.1","https://streamable.com/a7172b","May 28, 2023",""
"Gavin","Reflection","Skipless EGT","31.617","https://www.youtube.com/watch?v=Y4SApWYhJl8","May 28, 2023",""
"Senna","Reflection","Skipless EGT","31.817","https://www.youtube.com/watch?v=Dw-BppgzV1c","May 28, 2023",""
"Nugglei","Autumn Woodlands","Skipless IGT","24.8","https://youtu.be/ky4Js4iSxok","May 29, 2023",""
"Gavin","Autumn Woodlands","Skip IGT","11.3","https://youtu.be/RVALh4Th_zU","May 29, 2023",""
"Vegeta","Autumn Woodlands","Skip IGT","11.3","https://streamable.com/niadrz","May 29, 2023",""
"Vegeta","The Emerald Isle","Skip IGT","15.1","https://streamable.com/10wc80","May 29, 2023",""
"Dankdarkel","River of Ice","R6 Skipless","12.9","https://www.youtube.com/watch?v=FgEQEff-OXI","May 29, 2023",""
"Skele","Melodical Fantasy","R15 Skip","38.9","https://www.youtube.com/watch?v=D2HDRmawtZk","45075",""
"Rube7tube","Tropical Dash","Skipless IGT","29.3","https://streamable.com/magldh","May 29, 2023",""
"Potato","Ravine","Skipless IGT","15.6","https://www.youtube.com/watch?v=uryA1TBWflA","May 30, 2023",""
"Senna","The Orion Disaster","R15 Skipless","16.1","https://www.youtube.com/watch?v=ygnlsdfTRAc","May 30, 2023",""
"Gavin","Skyscrapers","Skip IGT","22.1","https://youtu.be/UrnN55XqBBU","May 30, 2023",""
"Gavin","Skyscrapers","Skip EGT","22.15","https://www.youtube.com/watch?v=UrnN55XqBBU","May 30, 2023",""
"Gavin","Autumn Woodlands","Skip EGT","11.283","https://www.youtube.com/watch?v=RVALh4Th_zU","May 30, 2023",""
"Skele","Winter Cove","R15 Skipless","17.7","https://www.youtube.com/watch?v=_Z_5SwcJTBg","May 31, 2023",""
"Gavin","Skyscrapers","Skipless IGT","28.6","https://youtu.be/xDxledK-mM8","May 31, 2023",""
"Gavin","Skyscrapers","Skipless EGT","28.65","https://www.youtube.com/watch?v=xDxledK-mM8","May 31, 2023",""
"Potato","Ravine","Skipless EGT","15.617","https://www.youtube.com/watch?v=uryA1TBWflA","45077",""
"Vegeta","Heights","Skipless IGT","16.7","https://streamable.com/a10tsa","June 1, 2023",""
"Gavin","Snowy Slopes","R15 Skipless","35.9","https://youtu.be/i1Gv1DPdhVs","June 1, 2023",""
"Gavin","Laser Tag","R15 Skipless","22.8","https://youtu.be/yPZNNnX6zwk","June 1, 2023",""
"Senna","Winter Cove","R15 Skipless","17.7","https://www.youtube.com/watch?v=qjOy2TY9XS0","June 1, 2023",""
"Gavin","Winter Cove","R6 Skipless","17.8","https://youtu.be/I1SlzdvvAOk","June 1, 2023",""
"Arcie","Candyland","Skipless IGT","16.1","https://youtu.be/GbP_EvFpdyQ","45078",""
"Arcie","Candyland","Skipless EGT","16.05","https://youtu.be/GbP_EvFpdyQ","45078",""
"Arcie","Mystical Gorge","Skipless EGT","15.917","https://youtu.be/8aIxe1McrBU","45078",""
"Arcie","Dunes","Skipless IGT","32.7","https://youtu.be/RwOjku6zMc0","45078",""
"Arcie","Dunes","Skipless EGT","32.6","https://youtu.be/RwOjku6zMc0","45078",""
"Gavin","Cavern of Darkness","R15 Skipless","22.5","https://youtu.be/KkTl_B6qUYw","June 1, 2023",""
"Senna","Night Terrors","R15 Skipless","19","https://www.youtube.com/watch?v=Z9rIXuIw2GM","June 2, 2023",""
"Senna","Ravine","R15 Skipless","15.6","https://www.youtube.com/watch?v=g5nqpbbEaUw","June 2, 2023",""
"Rube7tube","Ravine","R15 Skipless","15.6","https://streamable.com/stj4cv","June 2, 2023",""
"Skele","Tropical Islands","R15 Skipless","46.7","https://www.youtube.com/watch?v=LnA_Ac6Ybzk","45079",""
"Skele","Frozen","R15 Skipless","25.2","https://www.youtube.com/watch?v=8R_u0uR0TYk","45079",""
"Gavin","Skyscrapers","R15 Skipless","29","https://youtu.be/mMIbmJnaxv8","June 2, 2023",""
"Skele","Dragons Lair","R15 Skipless","28.5","https://www.youtube.com/watch?v=JSkWtavVpPo","45080",""
"Arcie","Clockwork Colosseum","Skipless EGT","22.533","https://youtu.be/JWkjkC7TLLs","45080",""
"Gavin","Enchanted Forest","R15 Skipless","25.3","https://youtu.be/tXQ9OQpqrAo","June 4, 2023",""
"Gavin","Autumn Woodlands","R15 Skip","11.4","https://youtu.be/wyZa3Yo4jII","June 4, 2023",""
"Skele","Swamp","R15 Skipless","24.3","https://www.youtube.com/watch?v=DhzkZGJ-7ho","June 4, 2023",""
"Skele","The Orion Disaster","R15 Skipless","16.1","https://www.youtube.com/watch?v=z7TGfhH_kTM","June 4, 2023",""
"Skele","Autumn Woodlands","R15 Skip","11.4","https://www.youtube.com/watch?v=GHGJvg4_DfE","June 4, 2023",""
"Dankdarkel","Western Bluffs","R6 Skipless","18.4","https://www.youtube.com/watch?v=CoSS0QY-VR8","June 4, 2023",""
"Dankdarkel","Laser Tag","R6 Skipless","22.9","https://www.youtube.com/watch?v=q1izhjtxA6k","June 4, 2023",""
"Dankdarkel","The Emerald Isle","R6 Skipless","19.3","https://www.youtube.com/watch?v=lYoFRP4iWgE","June 4, 2023",""
"Skele","Frosted Fortress","R15 Skipless","36.2","https://www.youtube.com/watch?v=dR4_olusjqw","45081",""
"Arcie","Tropical Islands","Skipless IGT","46.7","https://youtu.be/yOhfbUpCGng","45081",""
"Arcie","Tropical Islands","Skipless EGT","46.667","https://youtu.be/Lj3oQrmgHWw","45081",""
"Vegeta","Ravine","Skipless IGT","15.6","https://streamable.com/eluxno","June 5, 2023",""
"Chriss","The Orion Disaster","Skip IGT","16","https://cdn.discordapp.com/attachments/585481591074062336/1115407419846172672/2023-06-05_19-25-02_Trim.mp4?ex=689a6f1c&is=68991d9c&hm=74015ba11e672c651d813394098db5f3613aa01f9f862150b6e5834e5e28f52c&","June 5, 2023",""
"Skele","Grassy Mountain","R15 Skipless","31.1","https://www.youtube.com/watch?v=PbXkJy5pPXM","June 5, 2023",""
"Skele","Fuyu Village","R15 Skipless","19.7","https://www.youtube.com/watch?v=ODgx4qn1X9Y","June 5, 2023",""
"Skele","Tropical Dash","R15 Skipless","29.4","https://www.youtube.com/watch?v=lUyai6Z74N0","45083",""
"Skele","Clockwork Colosseum","R15 Skipless","22.6","https://www.youtube.com/watch?v=erGdL58uduk","45083",""
"Gavin","Taiga","R15 Skipless","19.3","https://youtu.be/pNq0mYikzTY","June 6, 2023",""
"Gavin","Taiga","Skipless IGT","19.3","https://youtu.be/pNq0mYikzTY","June 6, 2023",""
"Chriss","The Orion Disaster","Skip EGT","15.95","https://discord.com/channels/582916403691257876/585481591074062336/1115407418189426768","June 6, 2023",""
"Nugglei","Tropical Islands","Skipless IGT","46.5","https://youtu.be/oSrzuTENdHI","June 7, 2023",""
"Nugglei","Tropical Islands","Skipless EGT","46.517","https://www.youtube.com/watch?v=oSrzuTENdHI","June 7, 2023",""
"Altensee","Night Terrors","R15 Skipless","19","https://www.youtube.com/watch?v=WEt4aJxf1eQ&ab_channel=GucciMilk","June 7, 2023",""
"Vegeta","Tropical Islands","Skipless IGT","46.6","https://streamable.com/7h21vo","45084",""
